1035000.000000	-0.080132	0.003947	-0.217524	8.341537	2.146616	10.187870	14.287932	6.237299	0.205746	
1040000.000000	-0.076139	-0.008775	-0.228624	8.333257	2.150179	10.187732	14.293654	6.227790	0.192643	
1045000.000000	-0.071912	-0.021406	-0.239067	8.324825	2.153559	10.187492	14.299617	6.218345	0.179163	
1050000.000000	-0.067497	-0.033872	-0.248847	8.316259	2.156741	10.187152	14.305777	6.208961	0.165349	
1055000.000000	-0.062933	-0.046101	-0.257958	8.307570	2.159709	10.186700	14.312074	6.199630	0.151241	
1060000.000000	-0.058259	-0.058032	-0.266399	8.298786	2.162449	10.186146	14.318479	6.190351	0.136874	
1065000.000000	-0.053514	-0.069610	-0.274172	8.289940	2.164950	10.185499	14.324964	6.181127	0.122281	
1070000.000000	-0.048730	-0.080790	-0.281283	8.281056	2.167195	10.184758	14.331490	6.171953	0.107491	
1075000.000000	-0.043938	-0.091537	-0.287742	8.272156	2.169169	10.183915	14.338012	6.162822	0.092533	
1080000.000000	-0.039166	-0.101826	-0.293561	8.263267	2.170854	10.182965	14.344493	6.153727	0.077433	
1085000.000000	-0.034440	-0.111640	-0.298760	8.254431	2.172234	10.181916	14.350918	6.144668	0.062215	
1090000.000000	-0.029782	-0.120973	-0.303360	8.245704	2.173297	10.180792	14.357299	6.135656	0.046903	
1095000.000000	-0.025211	-0.129824	-0.307386	8.237151	2.174030	10.179625	14.363659	6.126706	0.031520	
1100000.000000	-0.020743	-0.138199	-0.310865	8.228840	2.174422	10.178446	14.370030	6.117835	0.016086	
1105000.000000	-0.016394	-0.146109	-0.313823	8.220831	2.174457	10.177282	14.376433	6.109056	0.000624	
1110000.000000	-0.012175	-0.153566	-0.316292	8.213180	2.174118	10.176150	14.382884	6.100377	-0.014844	
1115000.000000	-0.008098	-0.160589	-0.318301	8.205943	2.173386	10.175070	14.389401	6.091807	-0.030299	
1120000.000000	-0.004169	-0.167199	-0.319883	8.199165	2.172241	10.174050	14.395990	6.083349	-0.045717	
1125000.000000	-0.000397	-0.173415	-0.321068	8.192871	2.170658	10.173079	14.402628	6.074994	-0.061076	
1130000.000000	0.003213	-0.179261	-0.321889	8.187076	2.168613	10.172136	14.409282	6.066727	-0.076351	
1135000.000000	0.006654	-0.184756	-0.322376	8.181772	2.166081	10.171181	14.415882	6.058519	-0.091515	
1140000.000000	0.009921	-0.189925	-0.322563	8.176956	2.163040	10.170192	14.422383	6.050350	-0.106541	
1145000.000000	0.013007	-0.194787	-0.322483	8.172617	2.159475	10.169143	14.428727	6.042197	-0.121400	
1150000.000000	0.015907	-0.199365	-0.322167	8.168747	2.155377	10.168032	14.434875	6.034045	-0.136063	
1155000.000000	0.018614	-0.203678	-0.321648	8.165315	2.150742	10.166840	14.440756	6.025869	-0.150502	
1160000.000000	0.021120	-0.207745	-0.320957	8.162272	2.145566	10.165539	14.446269	6.017638	-0.164689	
1165000.000000	0.023418	-0.211582	-0.320120	8.159551	2.139856	10.164099	14.451297	6.009317	-0.178596	
1170000.000000	0.025499	-0.215207	-0.319167	8.157089	2.133626	10.162503	14.455727	6.000881	-0.192196	
1175000.000000	0.027354	-0.218633	-0.318123	8.154830	2.126900	10.160760	14.459471	5.992316	-0.205466	
1180000.000000	0.028975	-0.221876	-0.317015	8.152737	2.119720	10.158916	14.462478	5.983632	-0.218382	
1185000.000000	0.030353	-0.224948	-0.315865	8.150785	2.112134	10.157034	14.464718	5.974849	-0.230924	
1190000.000000	0.031480	-0.227862	-0.314696	8.148942	2.104199	10.155184	14.466160	5.965990	-0.243072	
1195000.000000	0.032349	-0.230630	-0.313526	8.147180	2.095978	10.153436	14.466775	5.957081	-0.254810	
1200000.000000	0.032958	-0.233261	-0.312370	8.145461	2.087538	10.151851	14.466518	5.948142	-0.266124	
1205000.000000	0.033303	-0.235764	-0.311240	8.143760	2.078953	10.150498	14.465362	5.939201	-0.277000	
1210000.000000	0.033386	-0.238147	-0.310145	8.142068	2.070304	10.149457	14.463307	5.930297	-0.287430	
1215000.000000	0.033211	-0.240417	-0.309089	8.140378	2.061675	10.148801	14.460353	5.921472	-0.297404	
1220000.000000	0.032787	-0.242579	-0.308074	8.138677	2.053150	10.148582	14.456486	5.912760	-0.306917	
1225000.000000	0.032122	-0.244637	-0.307096	8.136942	2.044808	10.148825	14.451673	5.904192	-0.315958	
